Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Mother's occupation,Father's occupation
1,43,1,Management (evening attendance),evening,Secondary education,100.0,Portuguese,3,19,117.9,no,no,no,no,1,0,40,0,0,5,5,0,0.0,0,0,5,6,0,0.0,0,10.8,1.4,1.74,Dropout,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers","Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
2,1,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,37,19,135.0,yes,no,no,yes,1,0,32,0,0,5,5,5,14.8,0,0,5,5,5,14.2,0,7.6,2.6,0.32,Graduate,Unskilled Workers,Unskilled Workers
1,7,1,Informatics Engineering,daytime,Higher education - degree,120.0,Portuguese,19,19,120.0,no,no,no,no,1,0,40,0,1,5,7,1,13.0,0,2,5,5,2,14.0,0,12.7,3.7,-1.7,Dropout,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers","Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
1,1,1,Animation and Multimedia Design,daytime,Secondary education,172.0,Portuguese,1,1,167.1,no,no,no,yes,1,1,18,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,16.2,0.3,-0.92,Graduate,Administrative staff,Unskilled Workers
1,43,1,Management (evening attendance),evening,Secondary education,120.0,Portuguese,37,37,115.8,no,no,yes,no,1,0,28,0,4,9,14,4,10.0,0,1,6,6,1,10.0,0,12.7,3.7,-1.7,Dropout,Unskilled Workers,Unskilled Workers
1,16,2,Communication Design,daytime,Secondary education,137.0,Portuguese,1,1,141.2,yes,no,yes,yes,1,0,19,0,0,6,11,5,11.2,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,Graduate,Intermediate Level Technicians and Professions,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
1,1,1,Journalism and Communication,daytime,Secondary education,117.0,Portuguese,1,37,118.4,no,no,no,yes,1,1,19,0,0,6,8,6,11.833333333333334,0,0,6,11,3,13.0,0,15.5,2.8,-4.06,Graduate,"Personal Services, Security and Safety Workers and Sellers",Unskilled Workers
1,1,6,Management,daytime,Secondary education,142.0,Portuguese,38,37,134.3,no,yes,no,yes,1,0,21,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,10.8,1.4,1.74,Dropout,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction and Craftsmen"
1,17,4,Management,daytime,Secondary education,135.0,Portuguese,19,1,128.7,yes,no,no,yes,1,0,22,0,0,5,8,2,10.5,0,0,5,10,0,0.0,0,7.6,2.6,0.32,Dropout,Student,Administrative staff
1,17,3,Informatics Engineering,daytime,Secondary education,115.0,Portuguese,3,1,116.1,yes,no,no,no,1,0,18,0,0,5,8,5,12.5,0,0,5,7,5,13.571428571428571,0,12.4,0.5,1.79,Dropout,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions
1,39,1,Animation and Multimedia Design,daytime,Secondary education,110.0,Portuguese,12,3,100.0,yes,no,no,yes,1,0,27,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"Personal Services, Security and Safety Workers and Sellers",Specialists in Intellectual and Scientific Activities
1,1,1,Animation and Multimedia Design,daytime,Secondary education,123.0,Portuguese,1,3,118.8,no,no,no,yes,1,0,19,0,4,10,10,5,11.0,0,2,7,8,2,10.0,0,8.9,1.4,3.51,Enrolled,Specialists in Intellectual and Scientific Activities,Specialists in Intellectual and Scientific Activities
2,43,1,Management (evening attendance),evening,Secondary education,140.0,Portuguese,37,37,130.0,yes,no,no,yes,1,0,30,0,6,10,14,9,12.333333333333334,0,7,10,12,8,12.0,0,9.4,-0.8,-3.12,Graduate,Unskilled Workers,Unskilled Workers
1,39,1,Equinculture,daytime,Technological specialization course,150.0,Portuguese,1,3,150.0,no,no,no,yes,1,0,28,0,0,6,9,0,0.0,0,0,6,8,1,10.0,1,16.2,0.3,-0.92,Dropout,Administrative staff,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
5,39,1,Informatics Engineering,daytime,Secondary education,120.0,Portuguese,37,37,116.0,no,no,yes,yes,1,1,34,0,0,5,14,1,17.0,0,0,5,10,2,11.0,0,9.4,-0.8,-3.12,Enrolled,Unskilled Workers,Unskilled Workers
1,17,1,Management,daytime,Secondary education,110.0,Portuguese,1,1,99.0,no,no,no,yes,1,0,21,0,0,5,5,5,11.0,0,0,5,11,3,11.428571428571429,0,10.8,1.4,1.74,Enrolled,Administrative staff,Administrative staff
1,1,1,Social Service,daytime,Secondary education,133.0,Portuguese,1,19,132.0,no,no,no,yes,1,1,20,0,0,6,11,5,11.142857142857142,0,0,6,9,6,11.571428571428571,0,16.2,0.3,-0.92,Graduate,Unskilled Workers,Unskilled Workers
1,43,1,Tourism,daytime,Secondary education,110.0,Portuguese,12,19,125.0,no,no,no,no,1,0,31,0,3,8,19,5,12.166666666666666,0,3,7,12,5,12.0,0,7.6,2.6,0.32,Dropout,Unskilled Workers,Unskilled Workers
1,17,1,Informatics Engineering,daytime,Secondary education,126.0,Portuguese,1,1,116.2,no,no,yes,no,1,0,21,0,0,5,9,2,11.0,0,0,5,8,2,11.5,2,7.6,2.6,0.32,Dropout,Unskilled Workers,Unskilled Workers
1,39,2,Advertising and Marketing Management,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,34,34,100.0,yes,no,no,no,1,0,27,0,0,5,8,1,11.0,0,0,5,6,3,10.666666666666666,1,7.6,2.6,0.32,Dropout,Student,Student
1,1,6,Journalism and Communication,daytime,Secondary education,136.0,Portuguese,38,38,132.9,yes,no,no,yes,1,0,19,0,0,6,10,4,13.25,0,0,6,13,5,11.8,0,7.6,2.6,0.32,Graduate,Unskilled Workers,Unskilled Workers
1,17,4,Journalism and Communication,daytime,Secondary education,129.0,Portuguese,3,1,132.5,yes,no,no,yes,1,0,21,0,0,6,7,0,0.0,0,0,6,11,1,10.0,0,10.8,1.4,1.74,Enrolled,Specialists in Intellectual and Scientific Activities,"Skilled Workers in Industry, Construction and Craftsmen"
1,44,1,Agronomy,daytime,Technological specialization course,140.0,Portuguese,19,19,140.0,yes,no,no,no,1,0,21,0,0,6,17,2,12.5,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,Administrative staff,Administrative staff
1,43,1,Advertising and Marketing Management,daytime,Secondary education,160.0,Portuguese,34,34,100.1,no,no,no,no,1,0,35,0,6,10,10,7,12.142857142857142,0,4,9,9,4,12.25,0,7.6,2.6,0.32,Dropout,(blank),(blank)
1,39,1,Veterinary Nursing,daytime,Secondary education,133.1,Portuguese,37,36,128.2,no,no,no,yes,1,0,28,0,0,5,8,3,12.0,0,0,5,10,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,Other Situation,"Skilled Workers in Industry, Construction and Craftsmen"
1,17,1,Advertising and Marketing Management,daytime,Secondary education,140.0,Portuguese,1,1,133.4,no,no,no,yes,1,0,24,0,0,6,6,4,11.25,0,0,6,9,4,10.428571428571429,0,10.8,1.4,1.74,Enrolled,Administrative staff,Intermediate Level Technicians and Professions
1,1,3,Journalism and Communication,daytime,Secondary education,142.0,Portuguese,34,1,136.1,yes,no,no,no,1,0,19,0,0,4,8,0,0.0,1,0,6,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,"Personal Services, Security and Safety Workers and Sellers",Armed Forces Professions
1,17,1,Advertising and Marketing Management,daytime,Secondary education,138.0,Portuguese,1,1,123.0,no,no,yes,no,1,0,20,0,0,6,7,5,12.4,0,0,6,8,4,13.0,0,13.9,-0.3,0.79,Enrolled,Administrative staff,Installation and Machine Operators and Assembly Workers
1,1,1,Communication Design,daytime,Secondary education,131.0,Portuguese,3,19,130.3,yes,no,no,yes,1,1,20,0,0,6,6,6,12.833333333333334,0,0,6,8,6,12.666666666666666,2,16.2,0.3,-0.92,Graduate,Administrative staff,Administrative staff
1,1,1,Informatics Engineering,daytime,Secondary education,160.0,Portuguese,37,37,153.7,no,no,no,yes,1,0,19,0,0,5,7,1,13.0,0,0,5,7,2,10.0,0,9.4,-0.8,-3.12,Enrolled,Unskilled Workers,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,39,1,Veterinary Nursing,daytime,Secondary education,110.0,Portuguese,40,1,142.5,no,no,yes,no,1,0,37,0,5,7,7,5,12.0,0,3,7,7,3,11.666666666666666,0,8.9,1.4,3.51,Dropout,"Personal Services, Security and Safety Workers and Sellers","Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,1,1,Tourism,daytime,Secondary education,124.0,Portuguese,37,38,114.6,yes,no,no,yes,1,0,19,0,0,6,13,2,12.0,0,0,6,12,1,13.0,0,7.6,2.6,0.32,Dropout,Unskilled Workers,Installation and Machine Operators and Assembly Workers
1,39,1,Nursing,daytime,Secondary education,120.0,Portuguese,37,37,108.5,no,no,no,yes,1,0,36,0,0,7,18,0,0.0,0,0,7,7,0,0.0,0,13.9,-0.3,0.79,Dropout,Unskilled Workers,Installation and Machine Operators and Assembly Workers
1,39,1,Management,daytime,Other - 11th year of schooling,133.1,Portuguese,37,37,140.0,no,no,no,yes,1,0,29,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,9.4,-0.8,-3.12,Dropout,Unskilled Workers,Unskilled Workers
1,39,1,Agronomy,daytime,Secondary education,133.1,Portuguese,38,37,120.0,no,no,no,yes,1,0,30,0,0,6,10,6,11.375,0,0,6,10,5,11.6,0,13.9,-0.3,0.79,Graduate,Unskilled Workers,Administrative staff
1,51,1,Advertising and Marketing Management,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,2,1,120.0,no,no,yes,yes,1,0,32,0,1,6,15,2,12.0,0,0,6,7,0,0.0,0,11.1,0.6,2.02,Dropout,Intermediate Level Technicians and Professions,Armed Forces Professions
1,1,1,Social Service (evening attendance),evening,Secondary education,123.0,Portuguese,3,1,127.6,yes,no,no,yes,1,0,26,0,0,6,6,6,11.833333333333334,0,0,6,6,6,11.666666666666666,0,10.8,1.4,1.74,Enrolled,Specialists in Intellectual and Scientific Activities,Unskilled Workers
2,44,1,Agronomy,daytime,Technological specialization course,140.0,Portuguese,37,37,140.0,no,no,no,yes,1,0,37,0,0,6,17,1,12.0,0,0,6,23,2,10.5,1,16.2,0.3,-0.92,Dropout,Administrative staff,"Skilled Workers in Industry, Construction and Craftsmen"
1,39,1,Informatics Engineering,daytime,Secondary education,138.7,Portuguese,1,12,111.3,no,no,no,yes,1,0,27,0,1,6,7,3,12.0,0,2,6,7,2,11.0,0,13.9,-0.3,0.79,Dropout,Administrative staff,Intermediate Level Technicians and Professions
1,1,1,Journalism and Communication,daytime,Secondary education,131.0,Portuguese,38,1,131.0,yes,no,no,yes,1,1,18,0,0,6,7,6,12.714285714285714,0,0,6,8,5,11.833333333333334,0,13.9,-0.3,0.79,Graduate,"Personal Services, Security and Safety Workers and Sellers","Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Nursing,daytime,Secondary education,149.0,Portuguese,38,37,139.5,no,no,no,yes,1,1,18,0,0,8,8,8,15.3,0,0,8,8,8,15.3,0,9.4,-0.8,-3.12,Graduate,Unskilled Workers,Unskilled Workers
2,39,2,Agronomy,daytime,Basic education 3rd cycle (9th/10th/11th year) or equiv.,133.1,Portuguese,38,19,110.0,no,no,no,no,1,0,32,0,2,8,12,2,11.5,2,0,7,9,0,0.0,0,15.5,2.8,-4.06,Dropout,Administrative staff,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers"
1,44,1,Informatics Engineering,daytime,Technological specialization course,130.0,Portuguese,3,19,130.0,no,no,no,yes,1,0,20,0,0,5,12,1,13.0,0,0,5,8,3,12.6,0,12.4,0.5,1.79,Enrolled,Intermediate Level Technicians and Professions,Administrative staff
1,43,1,Agronomy,daytime,Secondary education,120.0,Portuguese,3,3,115.0,no,no,no,yes,1,0,22,0,0,6,12,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout,"Representatives of the Legislative Power and Executive Bodies, Directors, Directors and Executive Managers",Specialists in Intellectual and Scientific Activities
4,39,1,Nursing,daytime,Secondary education,133.1,Portuguese,1,19,154.3,no,no,no,yes,0,0,32,0,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout,Intermediate Level Technicians and Professions,Intermediate Level Technicians and Professions
1,1,1,Management,daytime,Secondary education,143.0,Portuguese,1,37,135.0,yes,no,no,yes,0,0,21,0,0,5,8,4,11.0,0,0,5,8,5,12.0,0,7.6,2.6,0.32,Enrolled,Unskilled Workers,Unskilled Workers
1,17,4,Advertising and Marketing Management,daytime,Secondary education,126.0,Portuguese,1,1,115.2,no,no,no,no,0,0,19,0,0,6,7,3,12.666666666666666,0,0,6,10,5,13.125,0,10.8,1.4,1.74,Dropout,Administrative staff,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Journalism and Communication,daytime,Secondary education,125.0,Portuguese,19,1,130.6,yes,no,no,yes,0,1,18,0,0,6,6,6,13.5,0,0,6,6,6,14.0,0,8.9,1.4,3.51,Graduate,Unskilled Workers,Unskilled Workers
1,1,4,Management,daytime,Secondary education,123.0,Portuguese,1,1,117.4,yes,no,no,yes,0,1,18,0,0,5,7,5,12.0,0,0,5,10,5,11.4,0,8.9,1.4,3.51,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,7,1,Management,daytime,Higher education - bachelor's degree,150.0,Portuguese,3,37,150.0,yes,no,yes,no,0,0,38,0,0,5,6,0,0.0,0,0,5,5,0,0.0,0,15.5,2.8,-4.06,Dropout,Specialists in Intellectual and Scientific Activities,"Personal Services, Security and Safety Workers and Sellers"
1,17,3,Basic Education,daytime,Secondary education,132.0,Portuguese,34,34,131.3,yes,no,no,yes,0,0,21,0,0,6,8,5,11.8,0,0,6,8,4,10.5,0,7.6,2.6,0.32,Dropout,Student,Student
1,1,1,Social Service,daytime,Secondary education,133.0,Portuguese,34,37,120.4,no,no,no,no,0,0,21,0,0,6,12,2,11.5,0,0,6,13,1,13.0,0,9.4,-0.8,-3.12,Dropout,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
1,1,1,Management (evening attendance),evening,Secondary education,122.0,Portuguese,37,37,113.6,no,no,no,yes,1,0,26,0,0,5,11,2,11.5,0,0,5,10,3,12.0,0,7.6,2.6,0.32,Enrolled,Unskilled Workers,Intermediate Level Technicians and Professions
1,1,4,Nursing,daytime,Secondary education,137.0,Portuguese,19,38,125.0,yes,no,no,yes,0,0,19,0,0,7,7,6,14.616666666666667,0,0,7,7,6,14.616666666666667,0,7.6,2.6,0.32,Graduate,Unskilled Workers,Intermediate Level Technicians and Professions
1,1,6,Nursing,daytime,Secondary education,145.0,Portuguese,19,37,132.3,yes,no,no,yes,0,1,19,0,0,8,8,7,14.06,0,0,8,8,7,14.06,0,10.8,1.4,1.74,Enrolled,Unskilled Workers,Unskilled Workers
1,17,1,Tourism,daytime,Secondary education,150.0,Portuguese,1,1,142.7,no,no,yes,yes,0,0,18,0,0,6,9,4,11.0,0,0,6,12,3,11.333333333333334,0,7.6,2.6,0.32,Dropout,Unskilled Workers,Armed Forces Professions
1,7,1,Management,daytime,Higher education - degree,130.0,Portuguese,37,37,130.0,no,no,no,yes,0,0,25,0,0,5,0,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout,Unskilled Workers,Unskilled Workers
1,1,6,Nursing,daytime,Secondary education,136.0,Portuguese,37,1,120.8,yes,no,no,yes,0,0,19,0,6,14,22,7,12.192307692307692,5,6,14,22,7,12.192307692307692,5,7.6,2.6,0.32,Graduate,"Personal Services, Security and Safety Workers and Sellers",Administrative staff
1,17,2,Tourism,daytime,Secondary education,131.0,Portuguese,1,19,130.3,yes,no,no,yes,0,1,18,0,0,6,6,6,12.833333333333334,0,0,6,7,6,12.333333333333334,0,13.9,-0.3,0.79,Graduate,Unskilled Workers,Unskilled Workers
1,17,1,Management,daytime,Secondary education,130.0,Portuguese,37,37,119.9,no,no,no,yes,0,1,19,0,0,5,8,5,12.875,0,0,5,6,5,11.833333333333334,0,13.9,-0.3,0.79,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,1,1,Social Service,daytime,Secondary education,108.0,Portuguese,19,38,110.5,yes,no,no,yes,0,1,22,0,0,6,6,6,12.166666666666666,0,0,6,6,6,12.5,0,12.4,0.5,1.79,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
1,44,1,Agronomy,daytime,Technological specialization course,160.0,Portuguese,38,38,160.0,yes,no,no,yes,0,0,21,0,0,6,11,6,13.428571428571429,0,0,6,12,6,12.857142857142858,0,15.5,2.8,-4.06,Graduate,"Farmers and Skilled Workers in Agriculture, Fisheries and Forestry","Farmers and Skilled Workers in Agriculture, Fisheries and Forestry"
1,17,1,Veterinary Nursing,daytime,Secondary education,113.0,Portuguese,19,37,118.6,yes,no,no,yes,0,1,21,0,0,6,6,6,14.5,0,0,6,8,6,14.666666666666666,0,8.9,1.4,3.51,Graduate,Unskilled Workers,Unskilled Workers
1,1,1,Basic Education,daytime,Secondary education,113.0,Portuguese,38,38,112.3,no,no,no,yes,0,1,20,0,0,7,7,7,12.142857142857142,0,0,7,7,7,12.857142857142858,0,11.1,0.6,2.02,Graduate,Intermediate Level Technicians and Professions,"Skilled Workers in Industry, Construction and Craftsmen"
2,1,1,Management,daytime,Secondary education,137.0,Portuguese,19,37,124.4,no,no,no,yes,0,0,19,0,0,5,6,4,11.25,0,0,5,10,3,11.714285714285714,0,10.8,1.4,1.74,Enrolled,Unskilled Workers,Unskilled Workers
1,1,4,Nursing,daytime,Secondary education,148.0,Portuguese,19,19,125.0,yes,no,no,yes,0,0,18,0,0,7,7,6,13.9,0,0,7,7,6,13.9,0,7.6,2.6,0.32,Graduate,Unskilled Workers,Intermediate Level Technicians and Professions
1,39,1,Nursing,daytime,Secondary education,130.0,Portuguese,19,19,105.8,no,no,no,yes,0,0,26,0,0,7,12,3,13.766666666666666,0,0,7,11,3,12.066666666666668,0,13.9,-0.3,0.79,Dropout,Unskilled Workers,Installation and Machine Operators and Assembly Workers
1,26,1,Management,daytime,Higher education - bachelor's degree,133.1,Portuguese,34,34,121.5,yes,no,no,yes,0,0,31,0,13,15,17,13,11.615384615384617,0,11,14,14,11,12.545454545454543,0,7.6,2.6,0.32,Dropout,Student,Student
1,17,1,Social Service,daytime,Secondary education,138.0,Portuguese,37,38,134.2,yes,no,no,yes,0,1,18,0,0,6,6,6,15.166666666666666,0,0,6,7,6,14.142857142857142,0,11.1,0.6,2.02,Graduate,Unskilled Workers,Installation and Machine Operators and Assembly Workers
4,7,1,Management,daytime,Higher education - degree,130.0,Portuguese,19,1,130.0,no,no,no,yes,0,0,35,0,0,5,5,0,0.0,0,0,5,5,0,0.0,0,11.1,0.6,2.02,Dropout,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
1,1,1,Veterinary Nursing,daytime,Secondary education,127.0,Portuguese,37,37,122.8,yes,no,no,yes,0,0,19,0,0,5,10,2,14.5,1,0,5,9,3,11.333333333333334,0,12.7,3.7,-1.7,Enrolled,Unskilled Workers,Unskilled Workers
1,1,1,Social Service,daytime,Secondary education,115.0,Portuguese,19,38,108.7,no,no,no,yes,0,1,19,0,0,6,9,5,10.8,0,0,6,8,6,10.714285714285714,0,15.5,2.8,-4.06,Graduate,"Skilled Workers in Industry, Construction and Craftsmen","Skilled Workers in Industry, Construction and Craftsmen"
1,1,2,Nursing,daytime,Secondary education,147.0,Portuguese,3,1,136.7,no,no,no,yes,0,0,18,0,0,7,7,7,13.995714285714287,0,0,8,9,8,14.955555555555556,0,11.1,0.6,2.02,Graduate,Administrative staff,Intermediate Level Technicians and Professions
1,17,1,Veterinary Nursing,daytime,Secondary education,132.0,Portuguese,38,38,119.1,no,no,no,yes,0,0,20,0,0,6,8,6,13.285714285714286,0,0,6,16,6,11.8,0,12.4,0.5,1.79,Graduate,Administrative staff,Unskilled Workers
1,1,4,Animation and Multimedia Design,daytime,Secondary education,146.0,Portuguese,1,1,151.3,yes,no,no,yes,0,1,19,0,6,12,12,12,12.75,0,4,11,16,11,13.25,0,8.9,1.4,3.51,Graduate,Unskilled Workers,"Personal Services, Security and Safety Workers and Sellers"
1,43,1,Social Service,daytime,Secondary education,109.0,Portuguese,19,37,108.3,no,no,no,yes,0,1,21,0,0,6,15,2,10.5,0,0,6,8,5,12.4,0,10.8,1.4,1.74,Enrolled,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
1,17,1,Basic Education,daytime,Secondary education,133.0,Portuguese,38,38,127.4,no,no,yes,yes,0,1,18,0,0,7,7,7,12.714285714285714,0,0,7,7,7,12.285714285714286,0,16.2,0.3,-0.92,Graduate,Unskilled Workers,Unskilled Workers
1,42,1,Nursing,daytime,Secondary education,124.0,Portuguese,19,19,124.0,no,no,no,yes,0,0,23,0,0,8,8,8,12.88625,0,0,8,8,8,12.88625,0,9.4,-0.8,-3.12,Graduate,Administrative staff,Unskilled Workers
1,1,1,Communication Design,daytime,Secondary education,133.1,Portuguese,1,1,155.0,no,no,no,yes,0,1,21,0,0,6,7,5,13.0,0,0,6,6,6,12.666666666666666,0,16.2,0.3,-0.92,Graduate,Unskilled Workers,Unskilled Workers
1,1,1,Management,daytime,Secondary education,121.0,Portuguese,37,38,114.0,no,no,no,yes,0,1,19,0,0,5,7,5,12.2,0,0,5,6,5,11.2,0,11.1,0.6,2.02,Graduate,Unskilled Workers,Unskilled Workers
1,1,2,Management,daytime,Secondary education,129.0,Portuguese,38,19,118.9,yes,no,no,yes,0,0,19,0,0,5,8,4,12.8,0,0,5,10,3,14.5,0,10.8,1.4,1.74,Enrolled,Intermediate Level Technicians and Professions,"Skilled Workers in Industry, Construction and Craftsmen"
1,53,1,Veterinary Nursing,daytime,Professional higher technical course,160.0,Portuguese,19,37,160.0,yes,no,no,yes,0,0,20,0,7,11,15,11,13.785714285714286,0,4,9,9,9,13.88888888888889,0,8.9,1.4,3.51,Graduate,Administrative staff,Unskilled Workers
1,43,1,Management,daytime,Secondary education,131.0,Portuguese,3,19,126.1,no,no,no,yes,0,0,18,0,0,5,5,0,0.0,0,0,5,9,4,13.25,2,16.2,0.3,-0.92,Enrolled,Specialists in Intellectual and Scientific Activities,Unskilled Workers
1,1,1,Nursing,daytime,Secondary education,150.0,Portuguese,37,37,136.5,yes,no,no,yes,0,1,18,0,0,8,8,8,14.50125,0,0,8,8,8,14.50125,0,9.4,-0.8,-3.12,Graduate,Unskilled Workers,"Skilled Workers in Industry, Construction and Craftsmen"
2,1,5,Nursing,daytime,Secondary education,130.0,Portuguese,1,19,122.3,no,no,no,yes,0,0,19,0,0,7,7,6,14.35,0,0,7,7,6,14.35,0,7.6,2.6,0.32,Graduate,Administrative staff,Administrative staff
1,17,1,Communication Design,daytime,Secondary education,133.1,Portuguese,38,19,128.0,no,no,no,yes,0,1,21,0,0,6,6,6,11.5,0,0,6,6,6,12.333333333333334,0,9.4,-0.8,-3.12,Graduate,"Personal Services, Security and Safety Workers and Sellers","Personal Services, Security and Safety Workers and Sellers"
1,1,1,Social Service,daytime,Secondary education,154.0,Portuguese,38,38,156.5,yes,yes,no,yes,0,1,18,0,0,6,8,6,11.714285714285714,0,0,6,6,6,14.666666666666666,0,12.7,3.7,-1.7,Graduate,Unskilled Workers,Unskilled Workers
